[INFO] [1788278356.944052292] [rosbag2_recorder]: Press SPACE for pausing/resuming
[INFO] [1788278356.945868345] [rosbag2_storage]: Opened database '/home/yihuang/learning/LLM_swarm_ws/e3_v4_redesign_worktree/experiments_v2/Formal Evaluation Experiments/E3/results/formal_v4/attempts/000190__E3-B-02__P0_F1__S261093/raw/rosbag/rosbag_0.db3' for READ_WRITE.
[INFO] [1788278356.946708990] [rosbag2_recorder]: Listening for topics...
[INFO] [1788278356.946721824] [rosbag2_recorder]: Event publisher thread: Starting
[INFO] [1788278356.949279459] [rosbag2_recorder]: Subscribed to topic '/uav4/status'
[INFO] [1788278356.950700305] [rosbag2_recorder]: Subscribed to topic '/uav1/swarm_state'
[INFO] [1788278357.284874650] [rosbag2_recorder]: Subscribed to topic '/uav1/status'
[INFO] [1788278357.286016877] [rosbag2_recorder]: Subscribed to topic '/uav4/startup_event'
[INFO] [1788278357.286731809] [rosbag2_recorder]: Subscribed to topic '/uav1/startup_event'
[INFO] [1788278357.287608332] [rosbag2_recorder]: Subscribed to topic '/uav1/trajectory_metrics'
[INFO] [1788278357.288526572] [rosbag2_recorder]: Subscribed to topic '/uav1/iapf_debug'
[INFO] [1788278357.289530723] [rosbag2_recorder]: Subscribed to topic '/uav1/control_tracking_debug'
[INFO] [1788278357.289620290] [rosbag2_recorder]: Recording...
[INFO] [1788278357.292637069] [rosbag2_recorder]: Subscribed to topic '/uav3/swarm_state'
[INFO] [1788278357.293499836] [rosbag2_recorder]: Subscribed to topic '/uav4/swarm_state'
[INFO] [1788278357.294251076] [rosbag2_recorder]: Subscribed to topic '/uav4/control_tracking_debug'
[INFO] [1788278357.294905144] [rosbag2_recorder]: Subscribed to topic '/uav3/iapf_debug'
[INFO] [1788278357.295607943] [rosbag2_recorder]: Subscribed to topic '/uav3/status'
[INFO] [1788278357.296497019] [rosbag2_recorder]: Subscribed to topic '/uav6/trajectory_metrics'
[INFO] [1788278357.297203726] [rosbag2_recorder]: Subscribed to topic '/uav6/swarm_state'
[INFO] [1788278357.297855360] [rosbag2_recorder]: Subscribed to topic '/uav6/startup_event'
[INFO] [1788278357.298424310] [rosbag2_recorder]: Subscribed to topic '/uav5/startup_event'
[INFO] [1788278357.299116349] [rosbag2_recorder]: Subscribed to topic '/uav6/status'
[INFO] [1788278357.299898095] [rosbag2_recorder]: Subscribed to topic '/uav5/control_tracking_debug'
[INFO] [1788278357.300554788] [rosbag2_recorder]: Subscribed to topic '/uav5/iapf_debug'
[INFO] [1788278357.301200090] [rosbag2_recorder]: Subscribed to topic '/uav5/trajectory_metrics'
[INFO] [1788278357.301862254] [rosbag2_recorder]: Subscribed to topic '/uav4/iapf_debug'
[INFO] [1788278357.302497357] [rosbag2_recorder]: Subscribed to topic '/uav5/swarm_state'
[INFO] [1788278357.303534278] [rosbag2_recorder]: Subscribed to topic '/uav3/control_tracking_debug'
