[INFO] [1788419962.156527211] [rosbag2_recorder]: Press SPACE for pausing/resuming
[INFO] [1788419962.157585791] [rosbag2_storage]: Opened database '/home/yihuang/learning/LLM_swarm_ws/e5_v2_formal_raw_archive_v1/.pending/000017__E5V2-A1-REL-COMPACT-CIRCLE-R2/rosbag/rosbag_0.db3' for READ_WRITE.
[INFO] [1788419962.157985699] [rosbag2_recorder]: Listening for topics...
[INFO] [1788419962.158002912] [rosbag2_recorder]: Event publisher thread: Starting
[INFO] [1788419962.158075157] [rosbag2_recorder]: Recording...
[INFO] [1788419962.260282456] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_odometry'
[INFO] [1788419962.260875375] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_status'
[INFO] [1788419962.361998065] [rosbag2_recorder]: Subscribed to topic '/clock'
[INFO] [1788419962.864847607] [rosbag2_recorder]: Subscribed to topic '/px4_7/fmu/out/vehicle_odometry'
[INFO] [1788419962.865192933] [rosbag2_recorder]: Subscribed to topic '/px4_7/fmu/out/vehicle_status'
[INFO] [1788419963.070959520] [rosbag2_recorder]: Subscribed to topic '/uav7/swarm_state'
[INFO] [1788419963.071968878] [rosbag2_recorder]: Subscribed to topic '/uav2/trajectory_metrics'
[INFO] [1788419963.072547070] [rosbag2_recorder]: Subscribed to topic '/uav8/startup_event'
[INFO] [1788419963.073028090] [rosbag2_recorder]: Subscribed to topic '/uav7/startup_event'
[INFO] [1788419963.073575133] [rosbag2_recorder]: Subscribed to topic '/uav8/control_adaptation'
[INFO] [1788419963.074051715] [rosbag2_recorder]: Subscribed to topic '/uav7/control_adaptation'
[INFO] [1788419963.074556389] [rosbag2_recorder]: Subscribed to topic '/uav6/trajectory_metrics'
[INFO] [1788419963.075127878] [rosbag2_recorder]: Subscribed to topic '/uav6/swarm_state'
[INFO] [1788419963.075715086] [rosbag2_recorder]: Subscribed to topic '/uav8/iapf_debug'
[INFO] [1788419963.076156091] [rosbag2_recorder]: Subscribed to topic '/uav6/startup_event'
[INFO] [1788419963.076662068] [rosbag2_recorder]: Subscribed to topic '/uav4/status'
[INFO] [1788419963.077109194] [rosbag2_recorder]: Subscribed to topic '/uav8/status'
[INFO] [1788419963.077557993] [rosbag2_recorder]: Subscribed to topic '/uav5/trajectory_metrics'
[INFO] [1788419963.077982608] [rosbag2_recorder]: Subscribed to topic '/uav5/iapf_debug'
[INFO] [1788419963.078535462] [rosbag2_recorder]: Subscribed to topic '/uav5/control_tracking_debug'
[INFO] [1788419963.079087474] [rosbag2_recorder]: Subscribed to topic '/uav6/status'
[INFO] [1788419963.079565889] [rosbag2_recorder]: Subscribed to topic '/uav6/iapf_debug'
[INFO] [1788419963.080067718] [rosbag2_recorder]: Subscribed to topic '/uav5/control_adaptation'
[INFO] [1788419963.080547896] [rosbag2_recorder]: Subscribed to topic '/uav4/startup_event'
[INFO] [1788419963.081010151] [rosbag2_recorder]: Subscribed to topic '/uav2/control_tracking_debug'
[INFO] [1788419963.081493365] [rosbag2_recorder]: Subscribed to topic '/uav2/control_adaptation'
[INFO] [1788419963.081965719] [rosbag2_recorder]: Subscribed to topic '/uav3/iapf_debug'
[INFO] [1788419963.082431139] [rosbag2_recorder]: Subscribed to topic '/uav4/control_tracking_debug'
[INFO] [1788419963.083158861] [rosbag2_recorder]: Subscribed to topic '/uav8/control_tracking_debug'
[INFO] [1788419963.083763271] [rosbag2_recorder]: Subscribed to topic '/uav4/control_adaptation'
[INFO] [1788419963.084244792] [rosbag2_recorder]: Subscribed to topic '/uav5/startup_event'
[INFO] [1788419963.084708299] [rosbag2_recorder]: Subscribed to topic '/uav8/swarm_state'
[INFO] [1788419963.085159984] [rosbag2_recorder]: Subscribed to topic '/uav3/swarm_state'
[INFO] [1788419963.085632848] [rosbag2_recorder]: Subscribed to topic '/uav3/trajectory_metrics'
[INFO] [1788419963.086061470] [rosbag2_recorder]: Subscribed to topic '/uav3/status'
[INFO] [1788419963.086628200] [rosbag2_recorder]: Subscribed to topic '/uav2/swarm_state'
[INFO] [1788419963.087244503] [rosbag2_recorder]: Subscribed to topic '/uav6/control_adaptation'
[INFO] [1788419963.087822975] [rosbag2_recorder]: Subscribed to topic '/uav4/iapf_debug'
[INFO] [1788419963.088339181] [rosbag2_recorder]: Subscribed to topic '/uav4/swarm_state'
[INFO] [1788419963.088822655] [rosbag2_recorder]: Subscribed to topic '/uav8/trajectory_metrics'
[INFO] [1788419963.089270503] [rosbag2_recorder]: Subscribed to topic '/uav3/control_tracking_debug'
[INFO] [1788419963.089731856] [rosbag2_recorder]: Subscribed to topic '/uav2/iapf_debug'
[INFO] [1788419963.090158965] [rosbag2_recorder]: Subscribed to topic '/uav7/trajectory_metrics'
[INFO] [1788419963.090664551] [rosbag2_recorder]: Subscribed to topic '/uav6/control_tracking_debug'
[INFO] [1788419963.091290482] [rosbag2_recorder]: Subscribed to topic '/uav2/status'
[INFO] [1788419963.091846852] [rosbag2_recorder]: Subscribed to topic '/uav4/trajectory_metrics'
[INFO] [1788419963.092376683] [rosbag2_recorder]: Subscribed to topic '/uav2/startup_event'
[INFO] [1788419963.092831144] [rosbag2_recorder]: Subscribed to topic '/uav1/swarm_state'
[INFO] [1788419963.093264725] [rosbag2_recorder]: Subscribed to topic '/uav5/status'
[INFO] [1788419963.093706771] [rosbag2_recorder]: Subscribed to topic '/uav1/startup_event'
[INFO] [1788419963.094199493] [rosbag2_recorder]: Subscribed to topic '/uav3/control_adaptation'
[INFO] [1788419963.094762116] [rosbag2_recorder]: Subscribed to topic '/uav7/iapf_debug'
[INFO] [1788419963.095263864] [rosbag2_recorder]: Subscribed to topic '/uav7/control_tracking_debug'
[INFO] [1788419963.095752308] [rosbag2_recorder]: Subscribed to topic '/uav1/control_tracking_debug'
[INFO] [1788419963.096204524] [rosbag2_recorder]: Subscribed to topic '/uav1/control_adaptation'
[INFO] [1788419963.096649306] [rosbag2_recorder]: Subscribed to topic '/uav7/status'
[INFO] [1788419963.097066406] [rosbag2_recorder]: Subscribed to topic '/uav3/startup_event'
[INFO] [1788419963.097488295] [rosbag2_recorder]: Subscribed to topic '/uav1/iapf_debug'
[INFO] [1788419963.097898743] [rosbag2_recorder]: Subscribed to topic '/uav1/status'
[INFO] [1788419963.098338676] [rosbag2_recorder]: Subscribed to topic '/uav5/swarm_state'
[INFO] [1788419963.098795691] [rosbag2_recorder]: Subscribed to topic '/uav1/trajectory_metrics'
[INFO] [1788419963.202702650] [rosbag2_recorder]: Subscribed to topic '/px4_3/fmu/out/vehicle_status'
[INFO] [1788419963.203234384] [rosbag2_recorder]: Subscribed to topic '/px4_3/fmu/out/vehicle_odometry'
[INFO] [1788419963.307968821] [rosbag2_recorder]: Subscribed to topic '/px4_8/fmu/out/vehicle_status'
[INFO] [1788419963.308499654] [rosbag2_recorder]: Subscribed to topic '/px4_8/fmu/out/vehicle_odometry'
[INFO] [1788419963.725989603] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_status'
[INFO] [1788419963.726658905] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_odometry'
[INFO] [1788419964.162561226] [rosbag2_recorder]: Subscribed to topic '/px4_5/fmu/out/vehicle_odometry'
[INFO] [1788419964.268724436] [rosbag2_recorder]: Subscribed to topic '/px4_5/fmu/out/vehicle_status'
[INFO] [1788419964.805228253] [rosbag2_recorder]: Subscribed to topic '/px4_6/fmu/out/vehicle_odometry'
[INFO] [1788419964.805986822] [rosbag2_recorder]: Subscribed to topic '/px4_6/fmu/out/vehicle_status'
[INFO] [1788419965.227482315] [rosbag2_recorder]: Subscribed to topic '/px4_1/fmu/out/vehicle_status'
[INFO] [1788419965.228076877] [rosbag2_recorder]: Subscribed to topic '/px4_1/fmu/out/vehicle_odometry'
[INFO] [1788419965.754715322] [rosbag2_recorder]: Subscribed to topic '/uav5/execution_command'
[INFO] [1788419965.755285810] [rosbag2_recorder]: Subscribed to topic '/uav3/execution_command'
[INFO] [1788419965.755794812] [rosbag2_recorder]: Subscribed to topic '/uav2/execution_command'
[INFO] [1788419965.756285680] [rosbag2_recorder]: Subscribed to topic '/uav1/execution_command'
[INFO] [1788419965.756790594] [rosbag2_recorder]: Subscribed to topic '/uav6/execution_command'
[INFO] [1788419965.757359068] [rosbag2_recorder]: Subscribed to topic '/uav7/execution_command'
[INFO] [1788419965.757889811] [rosbag2_recorder]: Subscribed to topic '/uav4/execution_command'
[INFO] [1788419965.758367825] [rosbag2_recorder]: Subscribed to topic '/uav8/execution_command'
[INFO] [1788419965.758394785] [rosbag2_recorder]: All requested topics are subscribed. Stopping discovery...
[INFO] [1788420002.261606702] [rosbag2_cpp]: Writing remaining messages from cache to the bag. It may take a while
[INFO] [1788420002.265684991] [rosbag2_recorder]: Event publisher thread: Exiting
[INFO] [1788420002.265740334] [rosbag2_recorder]: Recording stopped
