[INFO] [1788092095.512214160] [rosbag2_recorder]: Press SPACE for pausing/resuming
[INFO] [1788092095.514058546] [rosbag2_storage]: Opened database '/home/yihuang/learning/LLM_swarm_ws/analysis_contract_worktree/experiments_v2/Formal Evaluation Experiments/campaign_v2/results/formal/adapter-attempts/000542/raw/rosbag/rosbag_0.db3' for READ_WRITE.
[INFO] [1788092095.515296679] [rosbag2_recorder]: Listening for topics...
[INFO] [1788092095.515314202] [rosbag2_recorder]: Event publisher thread: Starting
[INFO] [1788092095.517204504] [rosbag2_recorder]: Subscribed to topic '/clock'
[INFO] [1788092095.517283702] [rosbag2_recorder]: Recording...
[INFO] [1788092095.520713089] [rosbag2_recorder]: Subscribed to topic '/px4_1/fmu/out/vehicle_status'
[INFO] [1788092095.521321536] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_status'
[INFO] [1788092095.522045318] [rosbag2_recorder]: Subscribed to topic '/px4_3/fmu/out/vehicle_status'
[INFO] [1788092095.522711974] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_status'
[INFO] [1788092095.624348821] [rosbag2_recorder]: Subscribed to topic '/px4_6/fmu/out/vehicle_status'
[INFO] [1788092095.831281260] [rosbag2_recorder]: Subscribed to topic '/uav7/swarm_state'
[INFO] [1788092095.832165072] [rosbag2_recorder]: Subscribed to topic '/uav2/trajectory_metrics'
[INFO] [1788092095.832720760] [rosbag2_recorder]: Subscribed to topic '/uav8/startup_event'
[INFO] [1788092095.833184977] [rosbag2_recorder]: Subscribed to topic '/uav7/startup_event'
[INFO] [1788092095.833721460] [rosbag2_recorder]: Subscribed to topic '/uav8/control_adaptation'
[INFO] [1788092095.834275715] [rosbag2_recorder]: Subscribed to topic '/uav7/control_adaptation'
[INFO] [1788092095.834844618] [rosbag2_recorder]: Subscribed to topic '/uav6/trajectory_metrics'
[INFO] [1788092095.835491226] [rosbag2_recorder]: Subscribed to topic '/uav6/swarm_state'
[INFO] [1788092095.836089905] [rosbag2_recorder]: Subscribed to topic '/uav8/iapf_debug'
[INFO] [1788092095.836567968] [rosbag2_recorder]: Subscribed to topic '/uav6/startup_event'
[INFO] [1788092095.837185351] [rosbag2_recorder]: Subscribed to topic '/uav6/control_tracking_debug'
[INFO] [1788092095.837640261] [rosbag2_recorder]: Subscribed to topic '/uav5/iapf_debug'
[INFO] [1788092095.838397236] [rosbag2_recorder]: Subscribed to topic '/uav5/control_tracking_debug'
[INFO] [1788092095.839011714] [rosbag2_recorder]: Subscribed to topic '/uav6/status'
[INFO] [1788092095.839519683] [rosbag2_recorder]: Subscribed to topic '/uav6/iapf_debug'
