[INFO] [1787928147.170680331] [rosbag2_recorder]: Press SPACE for pausing/resuming
[INFO] [1787928147.172112989] [rosbag2_storage]: Opened database '/home/yihuang/learning/LLM_swarm_ws/e3_adapter_worktree/experiments_v2/Formal Evaluation Experiments/formal_equivalent_demos/E3/E3-V3-P0-F1-A02-S53101-r1/raw/rosbag/rosbag_0.db3' for READ_WRITE.
[INFO] [1787928147.172841556] [rosbag2_recorder]: Listening for topics...
[INFO] [1787928147.172858658] [rosbag2_recorder]: Event publisher thread: Starting
[INFO] [1787928147.175441324] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_status'
[INFO] [1787928147.176427905] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_odometry'
[INFO] [1787928147.177322373] [rosbag2_recorder]: Subscribed to topic '/clock'
[INFO] [1787928147.177387045] [rosbag2_recorder]: Recording...
[INFO] [1787928147.283576869] [rosbag2_recorder]: Subscribed to topic '/uav3/trajectory_metrics'
[INFO] [1787928147.284651124] [rosbag2_recorder]: Subscribed to topic '/uav3/swarm_state'
[INFO] [1787928147.285274444] [rosbag2_recorder]: Subscribed to topic '/uav3/iapf_debug'
[INFO] [1787928147.285941506] [rosbag2_recorder]: Subscribed to topic '/uav3/control_tracking_debug'
[INFO] [1787928147.286447555] [rosbag2_recorder]: Subscribed to topic '/uav2/trajectory_metrics'
[INFO] [1787928147.286940039] [rosbag2_recorder]: Subscribed to topic '/px4_7/fmu/out/vehicle_odometry'
[INFO] [1787928147.287442161] [rosbag2_recorder]: Subscribed to topic '/uav2/swarm_state'
[INFO] [1787928147.287990049] [rosbag2_recorder]: Subscribed to topic '/uav3/status'
[INFO] [1787928147.288473036] [rosbag2_recorder]: Subscribed to topic '/uav2/iapf_debug'
[INFO] [1787928147.288961212] [rosbag2_recorder]: Subscribed to topic '/uav7/trajectory_metrics'
[INFO] [1787928147.289558492] [rosbag2_recorder]: Subscribed to topic '/uav2/control_tracking_debug'
[INFO] [1787928147.290379863] [rosbag2_recorder]: Subscribed to topic '/uav2/startup_event'
[INFO] [1787928147.291142625] [rosbag2_recorder]: Subscribed to topic '/uav4/trajectory_metrics'
[INFO] [1787928147.291822260] [rosbag2_recorder]: Subscribed to topic '/uav1/swarm_state'
[INFO] [1787928147.292368194] [rosbag2_recorder]: Subscribed to topic '/uav5/status'
[INFO] [1787928147.292899120] [rosbag2_recorder]: Subscribed to topic '/uav1/startup_event'
[INFO] [1787928147.293516088] [rosbag2_recorder]: Subscribed to topic '/px4_8/fmu/out/vehicle_odometry'
[INFO] [1787928147.294286273] [rosbag2_recorder]: Subscribed to topic '/px4_8/fmu/out/vehicle_status'
[INFO] [1787928147.294917477] [rosbag2_recorder]: Subscribed to topic '/uav2/status'
[INFO] [1787928147.295475204] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_status'
[INFO] [1787928147.296005739] [rosbag2_recorder]: Subscribed to topic '/uav4/status'
[INFO] [1787928147.296519894] [rosbag2_recorder]: Subscribed to topic '/uav5/trajectory_metrics'
[INFO] [1787928147.297005064] [rosbag2_recorder]: Subscribed to topic '/uav5/iapf_debug'
[INFO] [1787928147.297587427] [rosbag2_recorder]: Subscribed to topic '/uav4/swarm_state'
[INFO] [1787928147.298225564] [rosbag2_recorder]: Subscribed to topic '/uav5/control_tracking_debug'
[INFO] [1787928147.298777530] [rosbag2_recorder]: Subscribed to topic '/uav6/swarm_state'
[INFO] [1787928147.299260556] [rosbag2_recorder]: Subscribed to topic '/uav6/status'
[INFO] [1787928147.299753020] [rosbag2_recorder]: Subscribed to topic '/uav6/iapf_debug'
[INFO] [1787928147.300244092] [rosbag2_recorder]: Subscribed to topic '/uav4/startup_event'
[INFO] [1787928147.300805345] [rosbag2_recorder]: Subscribed to topic '/uav6/startup_event'
[INFO] [1787928147.301407905] [rosbag2_recorder]: Subscribed to topic '/uav6/trajectory_metrics'
[INFO] [1787928147.302019964] [rosbag2_recorder]: Subscribed to topic '/uav7/control_tracking_debug'
[INFO] [1787928147.302668881] [rosbag2_recorder]: Subscribed to topic '/uav1/control_tracking_debug'
[INFO] [1787928147.303250743] [rosbag2_recorder]: Subscribed to topic '/uav7/iapf_debug'
