[INFO] [1788420473.436446112] [rosbag2_recorder]: Press SPACE for pausing/resuming
[INFO] [1788420473.437721761] [rosbag2_storage]: Opened database '/home/yihuang/learning/LLM_swarm_ws/e5_v2_formal_raw_archive_v1/.pending/000022__E5V2-A3-REL-SPACIOUS-SPHERE-R2/rosbag/rosbag_0.db3' for READ_WRITE.
[INFO] [1788420473.438197608] [rosbag2_recorder]: Listening for topics...
[INFO] [1788420473.438213418] [rosbag2_recorder]: Event publisher thread: Starting
[INFO] [1788420473.438293878] [rosbag2_recorder]: Recording...
[INFO] [1788420473.742620280] [rosbag2_recorder]: Subscribed to topic '/uav5/control_adaptation'
[INFO] [1788420473.743538893] [rosbag2_recorder]: Subscribed to topic '/uav6/iapf_debug'
[INFO] [1788420473.744092185] [rosbag2_recorder]: Subscribed to topic '/uav6/status'
[INFO] [1788420473.744517308] [rosbag2_recorder]: Subscribed to topic '/uav4/status'
[INFO] [1788420473.744916021] [rosbag2_recorder]: Subscribed to topic '/uav4/iapf_debug'
[INFO] [1788420473.745492196] [rosbag2_recorder]: Subscribed to topic '/uav4/trajectory_metrics'
[INFO] [1788420473.746002548] [rosbag2_recorder]: Subscribed to topic '/uav2/startup_event'
[INFO] [1788420473.746410719] [rosbag2_recorder]: Subscribed to topic '/uav3/trajectory_metrics'
[INFO] [1788420473.747358857] [rosbag2_recorder]: Subscribed to topic '/uav4/swarm_state'
[INFO] [1788420473.747822692] [rosbag2_recorder]: Subscribed to topic '/uav8/trajectory_metrics'
[INFO] [1788420473.748910271] [rosbag2_recorder]: Subscribed to topic '/uav3/swarm_state'
[INFO] [1788420473.749422005] [rosbag2_recorder]: Subscribed to topic '/uav3/startup_event'
[INFO] [1788420473.749988652] [rosbag2_recorder]: Subscribed to topic '/uav7/status'
[INFO] [1788420473.750545139] [rosbag2_recorder]: Subscribed to topic '/uav4/control_tracking_debug'
[INFO] [1788420473.750954132] [rosbag2_recorder]: Subscribed to topic '/uav8/control_tracking_debug'
[INFO] [1788420473.751367233] [rosbag2_recorder]: Subscribed to topic '/uav4/control_adaptation'
[INFO] [1788420473.751769132] [rosbag2_recorder]: Subscribed to topic '/uav5/startup_event'
[INFO] [1788420473.752179898] [rosbag2_recorder]: Subscribed to topic '/uav3/iapf_debug'
[INFO] [1788420473.752566379] [rosbag2_recorder]: Subscribed to topic '/uav2/control_adaptation'
[INFO] [1788420473.752955335] [rosbag2_recorder]: Subscribed to topic '/uav3/control_tracking_debug'
[INFO] [1788420473.753365460] [rosbag2_recorder]: Subscribed to topic '/uav2/trajectory_metrics'
[INFO] [1788420473.753860282] [rosbag2_recorder]: Subscribed to topic '/uav3/status'
[INFO] [1788420473.754352921] [rosbag2_recorder]: Subscribed to topic '/uav2/swarm_state'
[INFO] [1788420473.754788393] [rosbag2_recorder]: Subscribed to topic '/uav6/control_adaptation'
[INFO] [1788420473.755212835] [rosbag2_recorder]: Subscribed to topic '/uav1/control_adaptation'
[INFO] [1788420473.755672462] [rosbag2_recorder]: Subscribed to topic '/uav1/control_tracking_debug'
[INFO] [1788420473.756077728] [rosbag2_recorder]: Subscribed to topic '/uav7/control_tracking_debug'
[INFO] [1788420473.756539038] [rosbag2_recorder]: Subscribed to topic '/uav5/iapf_debug'
[INFO] [1788420473.756924748] [rosbag2_recorder]: Subscribed to topic '/uav6/control_tracking_debug'
[INFO] [1788420473.757344460] [rosbag2_recorder]: Subscribed to topic '/uav2/status'
[INFO] [1788420473.757826820] [rosbag2_recorder]: Subscribed to topic '/uav4/startup_event'
[INFO] [1788420473.758387596] [rosbag2_recorder]: Subscribed to topic '/uav8/iapf_debug'
[INFO] [1788420473.758832606] [rosbag2_recorder]: Subscribed to topic '/uav6/startup_event'
[INFO] [1788420473.759277686] [rosbag2_recorder]: Subscribed to topic '/uav6/trajectory_metrics'
[INFO] [1788420473.759870401] [rosbag2_recorder]: Subscribed to topic '/uav5/trajectory_metrics'
[INFO] [1788420473.760306835] [rosbag2_recorder]: Subscribed to topic '/uav8/status'
[INFO] [1788420473.760776000] [rosbag2_recorder]: Subscribed to topic '/uav6/swarm_state'
[INFO] [1788420473.761221190] [rosbag2_recorder]: Subscribed to topic '/uav7/swarm_state'
[INFO] [1788420473.761693902] [rosbag2_recorder]: Subscribed to topic '/uav8/control_adaptation'
[INFO] [1788420473.762134043] [rosbag2_recorder]: Subscribed to topic '/uav7/control_adaptation'
[INFO] [1788420473.762568433] [rosbag2_recorder]: Subscribed to topic '/uav8/startup_event'
[INFO] [1788420473.762998275] [rosbag2_recorder]: Subscribed to topic '/uav7/startup_event'
[INFO] [1788420473.763453774] [rosbag2_recorder]: Subscribed to topic '/uav8/swarm_state'
[INFO] [1788420473.763890980] [rosbag2_recorder]: Subscribed to topic '/uav5/control_tracking_debug'
[INFO] [1788420473.764362118] [rosbag2_recorder]: Subscribed to topic '/uav2/iapf_debug'
[INFO] [1788420473.764770229] [rosbag2_recorder]: Subscribed to topic '/uav7/trajectory_metrics'
[INFO] [1788420473.765161429] [rosbag2_recorder]: Subscribed to topic '/uav2/control_tracking_debug'
[INFO] [1788420473.765590339] [rosbag2_recorder]: Subscribed to topic '/uav7/iapf_debug'
[INFO] [1788420473.766088458] [rosbag2_recorder]: Subscribed to topic '/uav3/control_adaptation'
[INFO] [1788420473.766507820] [rosbag2_recorder]: Subscribed to topic '/uav1/startup_event'
[INFO] [1788420473.766919428] [rosbag2_recorder]: Subscribed to topic '/uav5/status'
[INFO] [1788420473.767351684] [rosbag2_recorder]: Subscribed to topic '/uav1/swarm_state'
[INFO] [1788420473.767754325] [rosbag2_recorder]: Subscribed to topic '/uav5/swarm_state'
[INFO] [1788420473.768146807] [rosbag2_recorder]: Subscribed to topic '/uav1/trajectory_metrics'
[INFO] [1788420473.768554758] [rosbag2_recorder]: Subscribed to topic '/uav1/iapf_debug'
[INFO] [1788420473.768966035] [rosbag2_recorder]: Subscribed to topic '/uav1/status'
[INFO] [1788420473.874079452] [rosbag2_recorder]: Subscribed to topic '/px4_3/fmu/out/vehicle_odometry'
[INFO] [1788420473.874712864] [rosbag2_recorder]: Subscribed to topic '/px4_3/fmu/out/vehicle_status'
[INFO] [1788420473.978308110] [rosbag2_recorder]: Subscribed to topic '/px4_8/fmu/out/vehicle_odometry'
[INFO] [1788420473.978823200] [rosbag2_recorder]: Subscribed to topic '/px4_8/fmu/out/vehicle_status'
[INFO] [1788420474.391808687] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_status'
[INFO] [1788420474.392278062] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_odometry'
[INFO] [1788420475.012545324] [rosbag2_recorder]: Subscribed to topic '/px4_5/fmu/out/vehicle_status'
[INFO] [1788420475.013011173] [rosbag2_recorder]: Subscribed to topic '/px4_5/fmu/out/vehicle_odometry'
[INFO] [1788420475.751074104] [rosbag2_recorder]: Subscribed to topic '/px4_6/fmu/out/vehicle_odometry'
[INFO] [1788420475.751728054] [rosbag2_recorder]: Subscribed to topic '/px4_6/fmu/out/vehicle_status'
[INFO] [1788420475.870415470] [rosbag2_recorder]: Subscribed to topic '/px4_1/fmu/out/vehicle_status'
[INFO] [1788420475.872326594] [rosbag2_recorder]: Subscribed to topic '/px4_1/fmu/out/vehicle_odometry'
[INFO] [1788420476.086146696] [rosbag2_recorder]: Subscribed to topic '/px4_7/fmu/out/vehicle_status'
[INFO] [1788420476.087018753] [rosbag2_recorder]: Subscribed to topic '/clock'
[INFO] [1788420476.087578978] [rosbag2_recorder]: Subscribed to topic '/px4_7/fmu/out/vehicle_odometry'
[INFO] [1788420476.509494689] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_odometry'
[INFO] [1788420476.510266739] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_status'
[INFO] [1788420476.618246205] [rosbag2_recorder]: Subscribed to topic '/uav5/execution_command'
[INFO] [1788420476.618977609] [rosbag2_recorder]: Subscribed to topic '/uav3/execution_command'
[INFO] [1788420476.619592596] [rosbag2_recorder]: Subscribed to topic '/uav2/execution_command'
[INFO] [1788420476.620209467] [rosbag2_recorder]: Subscribed to topic '/uav1/execution_command'
[INFO] [1788420476.620816920] [rosbag2_recorder]: Subscribed to topic '/uav6/execution_command'
[INFO] [1788420476.621441274] [rosbag2_recorder]: Subscribed to topic '/uav7/execution_command'
[INFO] [1788420476.622094673] [rosbag2_recorder]: Subscribed to topic '/uav4/execution_command'
[INFO] [1788420476.622743323] [rosbag2_recorder]: Subscribed to topic '/uav8/execution_command'
[INFO] [1788420476.622780322] [rosbag2_recorder]: All requested topics are subscribed. Stopping discovery...
[INFO] [1788420504.587032507] [rosbag2_cpp]: Writing remaining messages from cache to the bag. It may take a while
[INFO] [1788420504.592069393] [rosbag2_recorder]: Event publisher thread: Exiting
[INFO] [1788420504.592118715] [rosbag2_recorder]: Recording stopped
