[INFO] [1788422700.264423297] [rosbag2_recorder]: Press SPACE for pausing/resuming
[INFO] [1788422700.266302978] [rosbag2_storage]: Opened database '/home/yihuang/learning/LLM_swarm_ws/e5_v2_formal_raw_archive_v1/.pending/000046__E5V2-A2-MAINTAIN-NORMAL-LINE-R4/rosbag/rosbag_0.db3' for READ_WRITE.
[INFO] [1788422700.267296700] [rosbag2_recorder]: Listening for topics...
[INFO] [1788422700.267321748] [rosbag2_recorder]: Event publisher thread: Starting
[INFO] [1788422700.267509052] [rosbag2_recorder]: Recording...
[INFO] [1788422700.271064207] [rosbag2_recorder]: Subscribed to topic '/uav2/startup_event'
[INFO] [1788422700.272253039] [rosbag2_recorder]: Subscribed to topic '/uav2/status'
[INFO] [1788422700.375871261] [rosbag2_recorder]: Subscribed to topic '/uav3/iapf_debug'
[INFO] [1788422700.376379263] [rosbag2_recorder]: Subscribed to topic '/uav2/control_adaptation'
[INFO] [1788422700.376862579] [rosbag2_recorder]: Subscribed to topic '/uav3/control_tracking_debug'
[INFO] [1788422700.377416037] [rosbag2_recorder]: Subscribed to topic '/uav2/trajectory_metrics'
[INFO] [1788422700.377829570] [rosbag2_recorder]: Subscribed to topic '/uav2/iapf_debug'
[INFO] [1788422700.378234578] [rosbag2_recorder]: Subscribed to topic '/uav3/control_adaptation'
[INFO] [1788422700.378644334] [rosbag2_recorder]: Subscribed to topic '/uav2/control_tracking_debug'
[INFO] [1788422700.380025510] [rosbag2_recorder]: Subscribed to topic '/px4_6/fmu/out/vehicle_status'
[INFO] [1788422700.380429526] [rosbag2_recorder]: Subscribed to topic '/uav1/control_adaptation'
[INFO] [1788422700.380846526] [rosbag2_recorder]: Subscribed to topic '/uav1/control_tracking_debug'
[INFO] [1788422700.381336544] [rosbag2_recorder]: Subscribed to topic '/uav6/trajectory_metrics'
[INFO] [1788422700.381887949] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_odometry'
[INFO] [1788422700.382303967] [rosbag2_recorder]: Subscribed to topic '/uav6/control_tracking_debug'
[INFO] [1788422700.382740293] [rosbag2_recorder]: Subscribed to topic '/px4_5/fmu/out/vehicle_status'
[INFO] [1788422700.383165168] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_status'
[INFO] [1788422700.384041448] [rosbag2_recorder]: Subscribed to topic '/uav3/swarm_state'
[INFO] [1788422700.384491270] [rosbag2_recorder]: Subscribed to topic '/uav3/trajectory_metrics'
[INFO] [1788422700.384920914] [rosbag2_recorder]: Subscribed to topic '/uav6/iapf_debug'
[INFO] [1788422700.385421132] [rosbag2_recorder]: Subscribed to topic '/uav6/status'
[INFO] [1788422700.385866606] [rosbag2_recorder]: Subscribed to topic '/uav6/swarm_state'
[INFO] [1788422700.386287443] [rosbag2_recorder]: Subscribed to topic '/px4_5/fmu/out/vehicle_odometry'
[INFO] [1788422700.386731364] [rosbag2_recorder]: Subscribed to topic '/uav3/status'
[INFO] [1788422700.387168662] [rosbag2_recorder]: Subscribed to topic '/uav6/control_adaptation'
