[INFO] [1788285798.668522491] [rosbag2_recorder]: Press SPACE for pausing/resuming
[INFO] [1788285798.669675963] [rosbag2_storage]: Opened database '/home/yihuang/learning/LLM_swarm_ws/e3_v4_redesign_worktree/experiments_v2/Formal Evaluation Experiments/E3/results/formal_v4/attempts/000264__E3-A-02__P1_F0__S261093/raw/rosbag/rosbag_0.db3' for READ_WRITE.
[INFO] [1788285798.670096998] [rosbag2_recorder]: Listening for topics...
[INFO] [1788285798.670111906] [rosbag2_recorder]: Event publisher thread: Starting
[INFO] [1788285798.670200341] [rosbag2_recorder]: Recording...
[INFO] [1788285799.172586792] [rosbag2_recorder]: Subscribed to topic '/px4_3/fmu/out/vehicle_odometry'
[INFO] [1788285799.173089580] [rosbag2_recorder]: Subscribed to topic '/px4_3/fmu/out/vehicle_status'
[INFO] [1788285799.274304723] [rosbag2_recorder]: Subscribed to topic '/px4_8/fmu/out/vehicle_status'
[INFO] [1788285799.274620292] [rosbag2_recorder]: Subscribed to topic '/px4_8/fmu/out/vehicle_odometry'
[INFO] [1788285799.479130840] [rosbag2_recorder]: Subscribed to topic '/uav4/status'
[INFO] [1788285799.480086153] [rosbag2_recorder]: Subscribed to topic '/uav4/iapf_debug'
[INFO] [1788285799.480697393] [rosbag2_recorder]: Subscribed to topic '/uav4/trajectory_metrics'
[INFO] [1788285799.481201854] [rosbag2_recorder]: Subscribed to topic '/uav2/startup_event'
[INFO] [1788285799.481658887] [rosbag2_recorder]: Subscribed to topic '/uav3/trajectory_metrics'
[INFO] [1788285799.482261141] [rosbag2_recorder]: Subscribed to topic '/uav3/startup_event'
[INFO] [1788285799.482769008] [rosbag2_recorder]: Subscribed to topic '/uav7/status'
[INFO] [1788285799.483420845] [rosbag2_recorder]: Subscribed to topic '/uav4/control_tracking_debug'
[INFO] [1788285799.483861376] [rosbag2_recorder]: Subscribed to topic '/uav8/control_tracking_debug'
[INFO] [1788285799.484315654] [rosbag2_recorder]: Subscribed to topic '/uav3/iapf_debug'
[INFO] [1788285799.484738353] [rosbag2_recorder]: Subscribed to topic '/uav3/control_tracking_debug'
[INFO] [1788285799.485143178] [rosbag2_recorder]: Subscribed to topic '/uav2/trajectory_metrics'
[INFO] [1788285799.486189650] [rosbag2_recorder]: Subscribed to topic '/uav2/swarm_state'
[INFO] [1788285799.486695174] [rosbag2_recorder]: Subscribed to topic '/uav3/status'
[INFO] [1788285799.487198823] [rosbag2_recorder]: Subscribed to topic '/uav4/startup_event'
[INFO] [1788285799.487708865] [rosbag2_recorder]: Subscribed to topic '/uav2/status'
[INFO] [1788285799.488164515] [rosbag2_recorder]: Subscribed to topic '/uav6/control_tracking_debug'
[INFO] [1788285799.488647586] [rosbag2_recorder]: Subscribed to topic '/uav4/swarm_state'
[INFO] [1788285799.489093729] [rosbag2_recorder]: Subscribed to topic '/uav8/trajectory_metrics'
[INFO] [1788285799.489536445] [rosbag2_recorder]: Subscribed to topic '/uav5/iapf_debug'
[INFO] [1788285799.489998597] [rosbag2_recorder]: Subscribed to topic '/uav5/control_tracking_debug'
[INFO] [1788285799.490615147] [rosbag2_recorder]: Subscribed to topic '/uav5/trajectory_metrics'
[INFO] [1788285799.491181073] [rosbag2_recorder]: Subscribed to topic '/uav8/status'
[INFO] [1788285799.491734005] [rosbag2_recorder]: Subscribed to topic '/uav6/swarm_state'
[INFO] [1788285799.492191058] [rosbag2_recorder]: Subscribed to topic '/uav6/status'
[INFO] [1788285799.492657097] [rosbag2_recorder]: Subscribed to topic '/uav6/iapf_debug'
[INFO] [1788285799.493086789] [rosbag2_recorder]: Subscribed to topic '/uav6/startup_event'
[INFO] [1788285799.493523884] [rosbag2_recorder]: Subscribed to topic '/uav8/iapf_debug'
[INFO] [1788285799.493962042] [rosbag2_recorder]: Subscribed to topic '/uav6/trajectory_metrics'
[INFO] [1788285799.494654093] [rosbag2_recorder]: Subscribed to topic '/uav7/iapf_debug'
[INFO] [1788285799.495162993] [rosbag2_recorder]: Subscribed to topic '/uav7/swarm_state'
[INFO] [1788285799.495632609] [rosbag2_recorder]: Subscribed to topic '/uav8/startup_event'
[INFO] [1788285799.496061639] [rosbag2_recorder]: Subscribed to topic '/uav7/startup_event'
[INFO] [1788285799.496516398] [rosbag2_recorder]: Subscribed to topic '/uav8/swarm_state'
[INFO] [1788285799.496946510] [rosbag2_recorder]: Subscribed to topic '/uav5/startup_event'
[INFO] [1788285799.497549976] [rosbag2_recorder]: Subscribed to topic '/uav1/startup_event'
[INFO] [1788285799.498053516] [rosbag2_recorder]: Subscribed to topic '/uav5/status'
[INFO] [1788285799.498599715] [rosbag2_recorder]: Subscribed to topic '/uav1/swarm_state'
[INFO] [1788285799.499076254] [rosbag2_recorder]: Subscribed to topic '/uav2/iapf_debug'
[INFO] [1788285799.499590503] [rosbag2_recorder]: Subscribed to topic '/uav7/trajectory_metrics'
[INFO] [1788285799.500039842] [rosbag2_recorder]: Subscribed to topic '/uav5/swarm_state'
[INFO] [1788285799.500462520] [rosbag2_recorder]: Subscribed to topic '/uav1/trajectory_metrics'
[INFO] [1788285799.500855814] [rosbag2_recorder]: Subscribed to topic '/uav1/iapf_debug'
[INFO] [1788285799.501248527] [rosbag2_recorder]: Subscribed to topic '/uav1/status'
[INFO] [1788285799.501641560] [rosbag2_recorder]: Subscribed to topic '/uav2/control_tracking_debug'
[INFO] [1788285799.502057907] [rosbag2_recorder]: Subscribed to topic '/uav1/control_tracking_debug'
[INFO] [1788285799.502536680] [rosbag2_recorder]: Subscribed to topic '/uav7/control_tracking_debug'
[INFO] [1788285799.503148291] [rosbag2_recorder]: Subscribed to topic '/uav3/swarm_state'
[INFO] [1788285799.709929506] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_odometry'
[INFO] [1788285799.710478731] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_status'
[INFO] [1788285800.433815251] [rosbag2_recorder]: Subscribed to topic '/px4_5/fmu/out/vehicle_odometry'
[INFO] [1788285800.434467518] [rosbag2_recorder]: Subscribed to topic '/px4_5/fmu/out/vehicle_status'
[INFO] [1788285800.747036601] [rosbag2_recorder]: Subscribed to topic '/px4_6/fmu/out/vehicle_odometry'
[INFO] [1788285800.747769689] [rosbag2_recorder]: Subscribed to topic '/px4_6/fmu/out/vehicle_status'
[INFO] [1788285800.852677003] [rosbag2_recorder]: Subscribed to topic '/px4_1/fmu/out/vehicle_status'
[INFO] [1788285800.853242388] [rosbag2_recorder]: Subscribed to topic '/px4_1/fmu/out/vehicle_odometry'
[INFO] [1788285801.273733422] [rosbag2_recorder]: Subscribed to topic '/clock'
[INFO] [1788285801.489101413] [rosbag2_recorder]: Subscribed to topic '/px4_7/fmu/out/vehicle_status'
[INFO] [1788285801.489858175] [rosbag2_recorder]: Subscribed to topic '/px4_7/fmu/out/vehicle_odometry'
[INFO] [1788285801.595908332] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_odometry'
[INFO] [1788285801.596545280] [rosbag2_recorder]: Subscribed to topic '/px4_2/fmu/out/vehicle_status'
