[INFO] [1787931087.138328804] [rosbag2_recorder]: Press SPACE for pausing/resuming
[INFO] [1787931087.140127710] [rosbag2_storage]: Opened database '/home/yihuang/learning/LLM_swarm_ws/e3_adapter_worktree/experiments_v2/Formal Evaluation Experiments/formal_equivalent_demos/E5/E5-MIXED-HIGH-S55101-r1/raw/rosbag/rosbag_0.db3' for READ_WRITE.
[INFO] [1787931087.141272486] [rosbag2_recorder]: Listening for topics...
[INFO] [1787931087.141299006] [rosbag2_recorder]: Event publisher thread: Starting
[INFO] [1787931087.144026815] [rosbag2_recorder]: Subscribed to topic '/uav8/startup_event'
[INFO] [1787931087.145033573] [rosbag2_recorder]: Subscribed to topic '/uav8/trajectory_metrics'
[INFO] [1787931087.146109460] [rosbag2_recorder]: Subscribed to topic '/uav8/iapf_debug'
[INFO] [1787931087.147076224] [rosbag2_recorder]: Subscribed to topic '/uav8/control_tracking_debug'
[INFO] [1787931087.148495381] [rosbag2_recorder]: Subscribed to topic '/uav8/status'
[INFO] [1787931087.149499304] [rosbag2_recorder]: Subscribed to topic '/uav8/control_adaptation'
[INFO] [1787931087.150145810] [rosbag2_recorder]: Subscribed to topic '/uav2/trajectory_metrics'
[INFO] [1787931087.151586688] [rosbag2_recorder]: Subscribed to topic '/uav8/swarm_state'
[INFO] [1787931087.152281425] [rosbag2_recorder]: Subscribed to topic '/uav2/swarm_state'
[INFO] [1787931087.152927520] [rosbag2_recorder]: Subscribed to topic '/uav2/status'
[INFO] [1787931087.153839662] [rosbag2_recorder]: Subscribed to topic '/uav2/startup_event'
[INFO] [1787931087.154580323] [rosbag2_recorder]: Subscribed to topic '/uav2/control_adaptation'
[INFO] [1787931087.154660563] [rosbag2_recorder]: Recording...
[INFO] [1787931087.157870532] [rosbag2_recorder]: Subscribed to topic '/uav5/status'
[INFO] [1787931087.159071683] [rosbag2_recorder]: Subscribed to topic '/uav5/iapf_debug'
[INFO] [1787931087.160265079] [rosbag2_recorder]: Subscribed to topic '/uav5/trajectory_metrics'
[INFO] [1787931087.161208279] [rosbag2_recorder]: Subscribed to topic '/uav5/control_tracking_debug'
[INFO] [1787931087.162063324] [rosbag2_recorder]: Subscribed to topic '/uav2/iapf_debug'
[INFO] [1787931087.162768229] [rosbag2_recorder]: Subscribed to topic '/uav5/startup_event'
[INFO] [1787931087.163525452] [rosbag2_recorder]: Subscribed to topic '/uav2/control_tracking_debug'
[INFO] [1787931087.164450698] [rosbag2_recorder]: Subscribed to topic '/uav5/control_adaptation'
[INFO] [1787931087.166653648] [rosbag2_recorder]: Subscribed to topic '/px4_4/fmu/out/vehicle_status'
[INFO] [1787931087.167580056] [rosbag2_recorder]: Subscribed to topic '/uav5/swarm_state'
[INFO] [1787931087.273523796] [rosbag2_recorder]: Subscribed to topic '/uav6/status'
[INFO] [1787931087.274078441] [rosbag2_recorder]: Subscribed to topic '/uav6/control_adaptation'
[INFO] [1787931087.274633336] [rosbag2_recorder]: Subscribed to topic '/uav7/trajectory_metrics'
[INFO] [1787931087.275255276] [rosbag2_recorder]: Subscribed to topic '/uav1/swarm_state'
[INFO] [1787931087.275753376] [rosbag2_recorder]: Subscribed to topic '/uav1/startup_event'
[INFO] [1787931087.276219004] [rosbag2_recorder]: Subscribed to topic '/uav1/trajectory_metrics'
[INFO] [1787931087.276683140] [rosbag2_recorder]: Subscribed to topic '/px4_3/fmu/out/vehicle_status'
[INFO] [1787931087.277127820] [rosbag2_recorder]: Subscribed to topic '/uav7/control_tracking_debug'
[INFO] [1787931087.277616973] [rosbag2_recorder]: Subscribed to topic '/uav7/control_adaptation'
[INFO] [1787931087.278114771] [rosbag2_recorder]: Subscribed to topic '/px4_6/fmu/out/vehicle_status'
[INFO] [1787931087.278760215] [rosbag2_recorder]: Subscribed to topic '/uav7/startup_event'
[INFO] [1787931087.279375123] [rosbag2_recorder]: Subscribed to topic '/uav7/swarm_state'
